"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","standard_cost"
18429,74,2482,2017-05-12,false,Approved,400.91
18430,27,1626,2017-02-14,false,Approved,388.72
18431,51,1957,2017-03-21,true,Approved,1203.40
18432,38,1678,2017-09-20,false,Approved,388.92
18433,92,2620,2017-11-30,false,Approved,1259.36
18434,89,2248,2017-10-24,true,Approved,57.74
18435,33,2166,2017-01-16,false,Approved,1167.18
18436,0,2011,2017-01-01,true,Approved,215.14
18437,3,1625,2017-12-21,false,Approved,388.92
18438,82,817,2017-04-26,false,Approved,689.18
18439,83,615,2017-03-09,false,Approved,675.03
18440,53,1937,2017-07-02,true,Approved,101.58
18441,29,2068,2017-07-22,true,Approved,230.09
18442,73,2594,2017-09-25,true,Approved,333.18
18443,0,1862,2017-06-27,true,Approved,298.72
18444,86,2385,2017-11-29,false,Approved,125.07
18445,57,2292,2017-05-01,true,Approved,260.14
18446,23,2761,2017-01-06,true,Approved,612.88
18447,63,2227,2017-02-23,false,Approved,99.59
18448,97,114,2017-02-04,false,Approved,151.96
18449,0,3251,2017-01-13,false,Approved,528.43
18450,42,1950,2017-08-09,true,Approved,1610.90
18451,14,2268,2017-08-09,false,Approved,1234.29
18452,64,1802,2017-06-29,false,Approved,596.55
18453,1,89,2017-12-01,false,Approved,954.82
18454,73,1770,2017-04-19,false,Approved,333.18
18455,40,506,2017-11-04,false,Approved,874.90
18456,0,196,2017-02-18,false,Approved,53.62
18457,90,1945,2017-07-28,false,Approved,507.58
18458,51,2309,2017-01-21,true,Approved,1203.40
18459,66,621,2017-09-03,false,Approved,589.27
18460,72,2982,2017-05-22,true,Approved,270.30
18461,5,2930,2017-01-25,true,Approved,459.71
18462,80,2789,2017-06-20,false,Approved,933.84
18463,97,1236,2017-09-16,true,Approved,667.40
18464,66,3369,2017-10-15,true,Approved,525.33
18465,65,2410,2017-06-27,true,Approved,778.69
18466,1,2101,2017-06-18,true,Approved,954.82
18467,10,1133,2017-08-30,true,Approved,363.25
18468,12,1482,2017-04-28,true,Approved,161.60
18469,83,728,2017-06-20,true,Approved,675.03
18470,38,3494,2017-04-08,false,Approved,388.92
18471,3,3361,2017-01-29,true,Approved,388.92
18472,81,176,2017-03-06,false,Approved,521.94
18473,67,2368,2017-07-29,false,Approved,376.84
18474,43,699,2017-06-29,false,Approved,649.49
18475,71,2993,2017-05-28,false,Approved,1105.75
18476,2,1200,2017-08-13,false,Approved,525.33
18477,73,1396,2017-08-08,false,Approved,333.18
18478,91,2019,2017-04-09,true,Approved,513.85
18479,90,1787,2017-03-13,false,Approved,507.58
18480,96,1794,2017-12-29,false,Approved,1043.77
18481,69,2207,2017-06-17,false,Approved,594.68
18482,90,1748,2017-12-02,true,Approved,290.41
18483,71,2677,2017-11-15,true,Approved,1105.75
18484,17,1848,2017-01-04,false,Approved,614.80
18485,81,1833,2017-06-08,true,Approved,649.49
18486,67,3465,2017-07-01,true,Cancelled,380.74
18487,61,3205,2017-09-25,true,Approved,56.93
18488,28,2710,2017-12-11,false,Approved,1082.36
18489,13,1357,2017-10-01,true,Approved,826.51
18490,80,1587,2017-04-12,false,Approved,933.84
18491,49,974,2017-12-20,false,Approved,400.13
18492,45,2523,2017-09-14,false,Approved,84.99
18493,0,331,2017-02-17,true,Approved,
18494,9,1644,2017-04-16,true,Approved,667.40
18495,0,1700,2017-10-06,true,Approved,528.43
18496,41,2671,2017-06-15,true,Approved,312.74
18497,20,2009,2017-12-25,false,Approved,1580.47
18498,30,610,2017-11-06,true,Approved,448.90
18499,1,1139,2017-02-07,false,Approved,954.82
18500,58,1648,2017-07-25,true,Approved,141.40
18501,16,2816,2017-12-01,false,Approved,1479.11
18502,19,2195,2017-11-02,false,Approved,7.21
18503,4,1088,2017-04-03,true,Approved,99.59
18504,11,2595,2017-01-09,true,Approved,764.96
18505,21,620,2017-09-18,true,Approved,380.74
18506,2,324,2017-01-18,false,Approved,53.62
18507,70,403,2017-09-22,false,Approved,297.43
18508,64,2184,2017-05-29,true,Approved,596.55
18509,32,1258,2017-09-08,false,Approved,211.37
18510,21,2138,2017-08-19,true,Approved,363.25
18511,55,1169,2017-10-29,true,Approved,598.76
18512,91,41,2017-11-14,true,Approved,75.26
18513,0,1674,2017-01-13,true,Approved,75.26
18514,19,382,2017-07-28,true,Approved,7.21
18515,85,1308,2017-09-28,true,Approved,205.36
18516,0,1701,2017-12-25,false,Approved,45.26
18517,72,1381,2017-09-08,false,Approved,270.30
18518,79,1827,2017-09-25,false,Approved,818.01
18519,30,2728,2017-11-22,true,Approved,770.89
18520,27,795,2017-05-24,false,Approved,154.40
18521,34,846,2017-03-03,false,Approved,464.72
18522,1,2265,2017-01-11,false,Approved,954.82
18523,82,1574,2017-05-28,false,Approved,689.18
18524,100,1514,2017-10-24,true,Approved,206.35
18525,91,2098,2017-10-16,true,Approved,513.85
18526,1,492,2017-01-19,true,Approved,954.82
18527,18,2241,2017-06-09,true,Approved,689.18
18528,28,2933,2017-06-28,true,Approved,1082.36
18529,32,999,2017-04-09,false,Approved,707.40
18530,85,2597,2017-11-30,false,Approved,400.91
18531,67,1884,2017-02-11,true,Approved,376.84
18532,5,460,2017-02-15,true,Approved,459.71
18533,3,1592,2017-08-22,true,Approved,388.92
18534,0,3193,2017-04-11,false,Approved,297.43
18535,0,289,2017-11-16,true,Approved,407.54
18536,62,1451,2017-07-09,true,Approved,298.72
18537,81,2350,2017-04-30,false,Approved,521.94
18538,35,2917,2017-05-03,true,Approved,154.40
18539,90,1946,2017-04-27,false,Approved,290.41
18540,92,2370,2017-05-08,true,Approved,260.14
18541,19,1690,2017-11-01,false,Approved,7.21
18542,1,1736,2017-04-01,false,Approved,954.82
18543,57,2816,2017-11-15,true,Approved,260.14
18544,0,1078,2017-01-15,true,Approved,
18545,53,408,2017-08-15,true,Approved,101.58
18546,0,394,2017-05-08,true,Approved,215.14
18547,0,1580,2017-08-21,false,Approved,45.26
18548,36,1592,2017-09-21,true,Approved,507.58
18549,22,7,2017-02-24,true,Approved,45.26
18550,28,1624,2017-12-27,false,Approved,1082.36
18551,57,3378,2017-09-21,false,Approved,260.14
18552,83,1609,2017-04-05,true,Approved,675.03
18553,0,2109,2017-02-21,false,Approved,297.43
18554,0,1416,2017-10-24,true,Approved,
18555,79,1258,2017-03-04,true,Approved,818.01
18556,0,3020,2017-06-04,true,Approved,7.21
18557,57,273,2017-09-16,false,Approved,260.14
18558,23,3395,2017-10-31,true,Approved,612.88
18559,55,2723,2017-07-17,false,Approved,598.76
18560,91,196,2017-04-05,false,Approved,513.85
18561,0,638,2017-02-20,false,Approved,376.84
18562,98,1566,2017-01-05,true,Approved,215.03
18563,31,227,2017-10-21,false,Approved,173.18
18564,0,2453,2017-06-24,true,Approved,376.84
18565,30,637,2017-06-10,true,Approved,770.89
18566,10,2036,2017-08-20,true,Approved,363.25
18567,56,3363,2017-10-29,true,Approved,612.88
18568,7,1118,2017-11-22,true,Approved,234.43
18569,75,2594,2017-05-03,true,Approved,863.95
18570,74,1415,2017-03-07,false,Approved,950.52
18571,92,1688,2017-11-22,false,Approved,1259.36
18572,1,1605,2017-01-17,false,Approved,954.82
18573,45,1165,2017-06-14,false,Approved,234.43
18574,46,2217,2017-12-08,true,Approved,74.51
18575,71,1019,2017-10-16,false,Approved,1105.75
18576,100,1232,2017-06-27,true,Approved,206.35
18577,4,3104,2017-11-11,false,Approved,677.48
18578,31,3255,2017-12-22,false,Approved,205.36
18579,67,3397,2017-10-02,true,Approved,376.84
18580,20,2879,2017-10-06,true,Approved,1580.47
18581,85,1036,2017-01-21,false,Approved,205.36
18582,53,2380,2017-08-26,true,Approved,101.58
18583,79,882,2017-06-30,true,Approved,818.01
18584,25,564,2017-10-22,true,Approved,1203.40
18585,28,1824,2017-12-05,false,Approved,1082.36
18586,0,1879,2017-02-09,true,Approved,53.62
18587,50,2605,2017-04-15,true,Approved,211.37
18588,8,722,2017-07-08,true,Approved,1516.13
18589,75,2733,2017-12-02,true,Approved,863.95
18590,21,3333,2017-04-20,true,Approved,380.74
18591,68,2151,2017-03-10,true,Approved,44.71
18592,54,2331,2017-11-05,true,Approved,13.44
18593,88,2628,2017-02-10,true,Approved,381.10
18594,12,1011,2017-01-19,false,Approved,709.48
18595,46,2266,2017-01-07,false,Approved,248.82
18596,58,2103,2017-12-16,false,Approved,141.40
18597,96,1074,2017-07-13,true,Approved,993.66
18598,1,1012,2017-02-06,true,Approved,863.95
18599,6,1986,2017-07-02,true,Approved,136.73
18600,54,3445,2017-01-31,true,Approved,13.44
18601,63,147,2017-11-26,true,Approved,99.59
18602,96,533,2017-03-12,false,Approved,1043.77
18603,4,1025,2017-02-14,true,Approved,677.48
18604,53,1110,2017-01-17,true,Approved,764.96
18605,97,1113,2017-02-21,false,Approved,151.96
18606,4,1809,2017-12-03,true,Approved,677.48
18607,43,2138,2017-12-01,false,Approved,818.01
18608,4,736,2017-05-01,true,Approved,99.59
18609,27,2372,2017-12-30,false,Approved,388.72
18610,63,225,2017-08-30,false,Approved,99.59
18611,42,2083,2017-10-04,false,Approved,1610.90
18612,10,3120,2017-10-24,false,Approved,363.25
18613,30,3353,2017-06-25,false,Approved,448.90
18614,10,1249,2017-07-26,false,Approved,363.25
18615,89,785,2017-10-29,false,Cancelled,57.74
18616,3,1979,2017-04-12,false,Approved,388.92
18617,56,1870,2017-02-18,false,Approved,137.90
18618,79,957,2017-05-21,false,Approved,818.01
18619,3,2368,2017-01-25,false,Approved,388.92
18620,3,2172,2017-12-01,false,Approved,388.92
18621,26,2069,2017-04-11,false,Approved,762.63
18622,99,2400,2017-10-21,true,Approved,770.89
18623,62,1901,2017-03-06,false,Approved,298.72
18624,89,1986,2017-01-15,true,Approved,57.74
18625,85,1133,2017-06-17,false,Approved,205.36
18626,90,3196,2017-08-09,true,Approved,290.41
18627,49,2076,2017-05-09,false,Approved,400.13
18628,96,1894,2017-10-18,true,Approved,993.66
18629,55,1482,2017-03-15,false,Approved,598.76
18630,50,1484,2017-07-28,true,Approved,131.92
18631,95,2955,2017-02-17,false,Approved,933.84
18632,54,2922,2017-12-29,true,Approved,13.44
18633,33,983,2017-12-29,true,Approved,1167.18
18634,17,1245,2017-09-07,true,Approved,614.80
18635,9,3283,2017-09-04,false,Approved,667.40
18636,75,290,2017-12-19,false,Approved,863.95
18637,50,899,2017-09-01,false,Approved,131.92
18638,64,2942,2017-12-17,false,Approved,1759.85
18639,74,2447,2017-06-17,true,Approved,400.91
18640,43,603,2017-11-11,true,Approved,649.49
18641,52,2817,2017-10-14,false,Approved,829.51
18642,5,3118,2017-12-09,false,Approved,677.48
18643,6,1090,2017-01-07,true,Approved,136.73
18644,26,939,2017-11-29,false,Approved,762.63
18645,97,1187,2017-11-02,true,Approved,151.96
18646,82,1353,2017-01-17,false,Approved,689.18
18647,46,2884,2017-07-08,false,Approved,74.51
18648,87,3341,2017-02-04,false,Approved,707.40
18649,90,2927,2017-09-01,true,Approved,290.41
18650,85,561,2017-12-02,true,Approved,205.36
18651,6,1088,2017-12-17,false,Approved,448.90
18652,74,1940,2017-10-15,false,Approved,950.52
18653,95,2987,2017-11-08,false,Approved,933.84
18654,60,2164,2017-05-24,true,Approved,1759.85
18655,77,838,2017-04-28,true,Approved,108.76
18656,1,2676,2017-09-16,true,Approved,954.82
18657,3,841,2017-06-30,true,Approved,388.92
18658,51,3420,2017-04-15,false,Approved,1203.40
18659,34,322,2017-12-29,true,Approved,464.72
18660,86,1062,2017-03-14,true,Approved,125.07
18661,4,3151,2017-02-03,false,Approved,677.48
18662,34,401,2017-09-11,false,Approved,464.72
18663,75,1570,2017-06-03,true,Approved,863.95
18664,16,1288,2017-12-08,false,Approved,1479.11
18665,42,712,2017-10-30,false,Approved,1610.90
18666,22,118,2017-05-29,true,Approved,431.45
18667,23,46,2017-07-25,false,Approved,612.88
18668,88,2652,2017-08-31,true,Approved,381.10
18669,55,200,2017-10-25,false,Approved,598.76
18670,97,1075,2017-06-30,true,Approved,667.40
18671,37,3157,2017-12-20,false,Approved,248.82
18672,56,2925,2017-08-21,false,Approved,137.90
18673,59,246,2017-01-30,true,Approved,1259.36
18674,48,3072,2017-10-10,true,Approved,950.52
18675,18,2886,2017-02-14,true,Approved,431.45
18676,3,1183,2017-05-01,false,Approved,388.92
18677,95,1094,2017-04-25,true,Approved,933.84
18678,74,1340,2017-04-25,true,Approved,950.52
18679,40,3057,2017-10-15,false,Approved,874.90
18680,20,219,2017-11-20,false,Approved,1580.47
18681,48,3165,2017-04-09,true,Approved,950.52
18682,74,3266,2017-05-04,false,Approved,400.91
18683,0,2899,2017-11-14,true,Approved,215.14
18684,14,432,2017-02-07,false,Approved,1234.29
18685,15,3490,2017-06-12,true,Approved,13.44
18686,93,3134,2017-08-20,true,Approved,230.09
18687,7,1954,2017-08-20,true,Approved,234.43
18688,0,469,2017-06-08,false,Approved,215.14
18689,18,801,2017-05-04,true,Approved,431.45
18690,23,2987,2017-12-13,false,Approved,381.10
18691,1,919,2017-01-03,true,Approved,954.82
18692,19,240,2017-01-30,false,Approved,459.71
18693,59,1028,2017-06-06,false,Approved,1259.36
18694,1,3187,2017-09-20,false,Approved,954.82
18695,64,534,2017-02-26,true,Approved,596.55
18696,32,500,2017-02-14,false,Approved,211.37
18697,40,840,2017-03-19,true,Approved,874.90
18698,20,3204,2017-02-25,false,Approved,1580.47
18699,31,1155,2017-12-01,true,Approved,173.18
18700,81,771,2017-08-28,true,Approved,521.94
18701,0,3022,2017-04-08,false,Approved,215.14
18702,0,2118,2017-05-08,true,Approved,136.73
18703,0,177,2017-06-06,true,Approved,215.14
18704,3,3005,2017-01-31,false,Approved,388.92
18705,20,2673,2017-02-02,true,Approved,1580.47
18706,60,1375,2017-06-02,true,Approved,1759.85
18707,48,2576,2017-04-17,true,Approved,950.52
18708,24,1026,2017-05-21,true,Approved,820.78
18709,56,2028,2017-04-07,true,Approved,137.90
18710,19,2037,2017-04-15,true,Approved,7.21
18711,4,1667,2017-07-06,false,Approved,99.59
18712,78,665,2017-09-22,false,Approved,709.48
18713,99,1937,2017-01-16,false,Approved,770.89
18714,28,1708,2017-04-16,false,Approved,1516.13
18715,13,870,2017-09-21,true,Approved,589.27
18716,49,1449,2017-12-16,true,Approved,733.58
18717,79,3493,2017-05-19,true,Approved,675.03
18718,58,2831,2017-03-22,false,Approved,141.40
18719,54,605,2017-10-12,false,Approved,13.44
18720,71,3284,2017-03-03,false,Approved,1105.75
18721,61,732,2017-05-15,false,Approved,56.93
18722,35,1212,2017-08-30,true,Approved,154.40
18723,65,1597,2017-11-21,false,Approved,778.69
18724,86,2913,2017-06-24,true,Approved,125.07
18725,14,1117,2017-03-19,true,Approved,1234.29
18726,87,2773,2017-12-26,false,Approved,707.40
18727,68,703,2017-07-11,true,Approved,44.71
18728,89,2641,2017-05-22,false,Approved,57.74
18729,95,128,2017-05-05,false,Approved,528.43
18730,38,2702,2017-08-18,true,Approved,826.51
18731,66,391,2017-11-04,true,Approved,525.33
18732,5,2110,2017-04-13,false,Approved,677.48
18733,86,3125,2017-12-21,false,Approved,464.72
18734,29,83,2017-01-21,true,Approved,407.54
18735,45,3168,2017-02-21,true,Approved,84.99
18736,47,174,2017-10-29,true,Approved,1531.42
18737,0,215,2017-09-30,false,Approved,125.07
18738,66,2737,2017-12-25,true,Approved,525.33
18739,47,2416,2017-05-22,false,Approved,1531.42
18740,55,2076,2017-03-24,false,Approved,598.76
18741,60,1142,2017-11-22,false,Approved,1759.85
18742,14,243,2017-10-17,false,Approved,1105.75
18743,59,2085,2017-01-06,false,Approved,733.58
18744,81,1274,2017-09-29,false,Approved,521.94
18745,0,314,2017-10-27,true,Approved,75.26
18746,55,2029,2017-07-31,false,Approved,598.76
18747,87,443,2017-06-08,false,Approved,44.71
18748,34,526,2017-07-08,false,Approved,464.72
18749,0,406,2017-03-21,false,Approved,45.26
18750,29,1578,2017-04-05,true,Approved,230.09
18751,85,1913,2017-02-16,true,Approved,205.36
18752,22,2200,2017-10-12,false,Approved,45.26
18753,24,2305,2017-08-01,true,Cancelled,820.78
18754,68,2375,2017-03-02,false,Approved,44.71
18755,55,403,2017-01-30,false,Approved,598.76
18756,2,1744,2017-05-08,false,Approved,525.33
18757,46,2027,2017-07-10,true,Approved,248.82
18758,35,2171,2017-05-26,true,Approved,954.82
18759,9,1949,2017-05-01,true,Approved,667.40
18760,28,1740,2017-06-17,false,Approved,1082.36
18761,49,2351,2017-08-27,true,Approved,400.13
18762,0,2277,2017-03-27,true,Approved,137.90
18763,21,1309,2017-01-27,true,Approved,380.74
18764,78,1991,2017-07-21,true,Approved,709.48
18765,21,1384,2017-07-09,false,Approved,380.74
18766,57,3134,2017-01-24,true,Approved,260.14
18767,91,1456,2017-02-13,false,Approved,75.26
18768,17,1367,2017-01-19,false,Approved,614.80
18769,30,1677,2017-05-08,true,Approved,448.90
18770,96,577,2017-08-27,false,Approved,1043.77
18771,81,1402,2017-04-04,false,Approved,521.94
18772,11,2836,2017-12-17,true,Approved,764.96
18773,58,836,2017-06-09,true,Approved,141.40
18774,81,527,2017-06-11,false,Approved,521.94
18775,3,2613,2017-01-04,false,Approved,388.92
18776,43,2451,2017-09-06,false,Approved,649.49
18777,81,1637,2017-08-03,false,Approved,649.49
18778,32,203,2017-09-19,false,Approved,211.37
18779,0,3355,2017-05-05,false,Approved,
18780,11,57,2017-10-29,false,Approved,764.96
18781,51,1567,2017-03-30,false,Approved,1203.40
18782,50,1537,2017-01-05,false,Approved,131.92
18783,79,1500,2017-04-23,false,Approved,818.01
18784,86,2409,2017-11-11,false,Approved,125.07
18785,79,771,2017-03-10,false,Approved,818.01
18786,69,3313,2017-11-06,false,Approved,795.10
18787,95,2576,2017-09-04,true,Approved,528.43
18788,73,1326,2017-12-20,true,Approved,333.18
18789,83,3168,2017-04-11,false,Approved,675.03
18790,26,1007,2017-07-22,false,Approved,762.63
18791,0,1213,2017-10-22,false,Approved,298.72
18792,32,665,2017-10-06,false,Approved,211.37
18793,76,1014,2017-12-26,false,Approved,513.85
18794,99,724,2017-11-13,true,Approved,770.89
18795,95,2234,2017-01-17,false,Approved,528.43
18796,96,2640,2017-05-27,true,Approved,1043.77
18797,16,3496,2017-04-02,true,Approved,1479.11
18798,28,3082,2017-12-14,false,Approved,1082.36
18799,51,1156,2017-10-25,true,Approved,1203.40
18800,64,2866,2017-09-04,true,Approved,1759.85
18801,0,2349,2017-11-03,true,Approved,56.93
18802,20,2932,2017-04-21,false,Approved,1580.47
18803,46,640,2017-04-16,false,Approved,248.82
18804,54,2257,2017-04-22,true,Approved,13.44
18805,52,1285,2017-04-27,true,Approved,829.51
18806,64,2617,2017-05-31,true,Approved,1759.85
18807,58,2419,2017-03-31,false,Approved,829.51
18808,88,3166,2017-07-01,false,Approved,381.10
18809,56,2658,2017-09-08,false,Approved,137.90
18810,63,2180,2017-10-11,false,Approved,762.63
18811,90,2616,2017-07-27,false,Approved,507.58
18812,41,2344,2017-01-19,true,Approved,312.74
18813,51,1541,2017-05-02,true,Approved,1203.40
18814,0,894,2017-11-11,false,Approved,53.62
18815,62,3008,2017-12-25,false,Approved,614.80
18816,16,2227,2017-08-27,false,Approved,1479.11
18817,38,1593,2017-04-12,false,Approved,826.51
18818,6,2783,2017-03-16,true,Approved,136.73
18819,33,1008,2017-09-12,true,Approved,1167.18
18820,0,1503,2017-03-03,false,Approved,
18821,89,2116,2017-02-02,false,Approved,57.74
18822,30,3464,2017-12-13,false,Approved,448.90
18823,54,945,2017-01-21,true,Approved,778.69
18824,58,1081,2017-03-17,false,Approved,141.40
18825,5,2483,2017-06-03,false,Approved,459.71
18826,41,705,2017-10-12,false,Approved,748.90
18827,16,1450,2017-06-05,true,Approved,1479.11
18828,96,723,2017-02-28,true,Approved,1043.77
18829,20,753,2017-09-13,true,Approved,1580.47
18830,0,215,2017-12-27,true,Approved,270.30
18831,69,2504,2017-06-30,false,Approved,594.68
18832,28,63,2017-03-20,true,Approved,1082.36
18833,9,2130,2017-12-19,false,Approved,1082.36
18834,1,1015,2017-07-28,false,Approved,954.82
18835,23,1814,2017-01-19,true,Approved,612.88
18836,67,1341,2017-01-22,false,Approved,376.84
18837,12,1330,2017-04-04,false,Approved,161.60
18838,14,1252,2017-09-28,false,Approved,1234.29
18839,26,991,2017-01-20,false,Approved,762.63
18840,34,1972,2017-08-19,true,Approved,464.72
18841,69,1519,2017-11-26,false,Approved,795.10
18842,19,1088,2017-02-03,false,Approved,459.71
18843,56,775,2017-11-02,true,Approved,137.90
18844,87,1275,2017-08-03,true,Approved,707.40
18845,11,142,2017-06-28,true,Approved,764.96
18846,28,3355,2017-09-03,false,Approved,1082.36
18847,57,50,2017-09-20,false,Approved,260.14
18848,7,2165,2017-04-30,true,Approved,234.43
18849,48,3417,2017-01-29,true,Approved,950.52
18850,43,3044,2017-05-05,true,Approved,649.49
18851,21,1308,2017-06-06,true,Approved,380.74
18852,34,1539,2017-03-26,true,Approved,464.72
18853,60,1876,2017-06-25,false,Approved,1759.85
18854,1,1285,2017-09-03,true,Approved,954.82
18855,27,280,2017-11-17,false,Approved,388.72
18856,71,2594,2017-04-10,true,Approved,1105.75
18857,1,2263,2017-11-21,false,Approved,954.82
18858,14,1263,2017-06-12,false,Approved,1234.29
18859,55,817,2017-01-30,false,Approved,598.76
18860,15,2104,2017-01-11,false,Approved,748.90
18861,11,1503,2017-07-06,true,Approved,764.96
18862,87,2770,2017-07-17,false,Approved,44.71
18863,18,1747,2017-03-26,false,Approved,431.45
18864,99,2248,2017-11-09,false,Approved,770.89
18865,0,396,2017-09-30,true,Approved,290.41
18866,71,3427,2017-12-29,false,Approved,1105.75
18867,0,3112,2017-10-21,true,Approved,84.99
18868,36,828,2017-09-01,true,Approved,507.58
18869,40,1970,2017-07-17,false,Approved,874.90
18870,58,2808,2017-05-19,false,Approved,141.40
18871,12,2708,2017-04-12,false,Approved,161.60
18872,74,1161,2017-07-31,true,Approved,400.91
18873,96,2459,2017-05-20,true,Approved,993.66
18874,37,626,2017-09-15,true,Approved,248.82
18875,35,1883,2017-02-01,true,Approved,154.40
18876,46,1236,2017-07-20,false,Approved,248.82
18877,42,1969,2017-06-10,true,Approved,1610.90
18878,26,1754,2017-08-10,true,Approved,762.63
18879,4,11,2017-11-14,true,Approved,677.48
18880,3,569,2017-01-08,true,Approved,388.92
18881,4,1653,2017-11-27,false,Approved,677.48
18882,74,1054,2017-06-04,true,Approved,400.91
18883,10,1597,2017-01-12,false,Approved,363.25
18884,0,833,2017-02-07,true,Approved,528.43
18885,37,1806,2017-06-22,true,Approved,248.82
18886,92,1090,2017-04-15,true,Approved,1259.36
18887,93,2621,2017-12-21,false,Approved,874.90
18888,17,2986,2017-07-11,false,Approved,614.80
18889,74,3298,2017-12-26,true,Approved,400.91
18890,36,2378,2017-12-01,true,Approved,507.58
18891,60,630,2017-10-30,false,Approved,1759.85
18892,85,1019,2017-07-14,false,Approved,205.36
18893,59,2267,2017-09-22,true,Approved,733.58
18894,38,3153,2017-02-19,true,Approved,388.92
18895,2,197,2017-05-14,true,Approved,525.33
18896,99,1867,2017-08-27,false,Approved,770.89
18897,94,166,2017-02-09,false,Approved,993.66
18898,21,2022,2017-10-05,true,Approved,380.74
18899,84,1319,2017-07-07,false,Approved,215.14
18900,19,1593,2017-11-02,true,Approved,7.21
18901,86,2407,2017-08-13,true,Approved,464.72
18902,67,866,2017-03-26,true,Approved,376.84
18903,29,1683,2017-08-24,true,Approved,407.54
18904,95,752,2017-11-20,true,Approved,933.84
18905,98,2494,2017-03-20,true,Cancelled,101.58
18906,63,355,2017-11-15,true,Approved,99.59
18907,61,757,2017-02-07,true,Approved,56.93
18908,23,2663,2017-07-19,false,Approved,612.88
18909,12,893,2017-07-05,true,Approved,161.60
18910,0,2285,2017-08-03,false,Approved,270.30
18911,57,2695,2017-04-11,true,Approved,260.14
18912,84,2156,2017-08-20,false,Approved,215.14
18913,4,2065,2017-05-19,false,Approved,677.48
18914,52,1820,2017-11-07,false,Approved,829.51
18915,81,126,2017-10-15,false,Approved,521.94
18916,35,3245,2017-02-18,false,Approved,954.82
18917,92,710,2017-08-03,true,Approved,260.14
18918,1,1536,2017-11-27,true,Approved,954.82
18919,73,2379,2017-07-21,false,Approved,333.18
18920,37,2686,2017-05-01,true,Approved,248.82
18921,78,2390,2017-09-03,true,Approved,709.48
18922,0,2853,2017-03-27,true,Approved,376.84
18923,62,2950,2017-04-26,false,Approved,298.72
18924,93,3328,2017-11-11,false,Approved,230.09
18925,28,880,2017-08-28,true,Approved,1516.13
18926,23,3183,2017-08-06,true,Approved,612.88
18927,21,905,2017-03-31,false,Approved,380.74
18928,1,3185,2017-02-14,true,Approved,954.82
18929,17,2284,2017-11-14,true,Approved,57.74
18930,99,86,2017-11-26,false,Approved,1531.42
18931,17,625,2017-07-20,true,Approved,57.74
18932,35,3447,2017-08-20,false,Approved,954.82
18933,43,3007,2017-05-17,true,Approved,649.49
18934,81,1390,2017-06-25,true,Approved,649.49
18935,8,2400,2017-09-08,true,Approved,1516.13
18936,15,2283,2017-04-13,false,Approved,13.44
18937,7,3371,2017-08-26,true,Approved,234.43
18938,53,995,2017-01-13,false,Approved,101.58
18939,51,2769,2017-09-11,false,Approved,1203.40
18940,50,476,2017-10-03,false,Approved,131.92
18941,14,1013,2017-04-20,false,Approved,1105.75
18942,17,390,2017-09-20,true,Cancelled,614.80
18943,52,799,2017-01-14,true,Approved,829.51
18944,3,347,2017-11-01,true,Approved,388.92
18945,94,1090,2017-10-19,true,Approved,993.66
18946,53,10,2017-11-17,false,Approved,101.58
18947,65,1020,2017-04-03,false,Approved,778.69
18948,3,3273,2017-06-07,false,Approved,388.92
18949,7,2695,2017-10-18,false,Approved,234.43
18950,47,2231,2017-06-12,true,Approved,1531.42
18951,11,1784,2017-03-25,false,Approved,764.96
18952,56,2443,2017-04-13,true,Approved,612.88
18953,52,124,2017-12-28,true,Approved,820.78
18954,28,2183,2017-10-20,false,Approved,1082.36
18955,45,2781,2017-09-01,true,Approved,84.99
18956,5,2343,2017-05-29,true,Approved,677.48
18957,62,127,2017-11-27,false,Approved,298.72
18958,78,840,2017-06-11,false,Approved,709.48
18959,14,860,2017-09-30,false,Approved,1105.75
18960,80,1402,2017-04-01,true,Approved,933.84
18961,23,609,2017-05-23,false,Approved,612.88
18962,38,2132,2017-06-06,true,Approved,388.92
18963,12,1792,2017-07-22,false,Approved,161.60
18964,28,2793,2017-08-12,true,Approved,1082.36
18965,19,503,2017-08-31,false,Approved,7.21
18966,55,1683,2017-07-07,false,Approved,598.76
18967,23,110,2017-07-08,true,Approved,612.88
18968,71,1206,2017-07-23,true,Approved,1105.75
18969,69,2903,2017-09-30,false,Approved,594.68
18970,11,1,2017-03-29,true,Approved,764.96
18971,49,3238,2017-12-01,true,Approved,400.13
18972,23,2440,2017-11-07,true,Approved,612.88
18973,28,2087,2017-05-27,false,Approved,1082.36
18974,37,827,2017-10-07,false,Approved,248.82
18975,4,392,2017-09-20,false,Approved,677.48
18976,67,200,2017-12-23,false,Approved,376.84
18977,35,405,2017-01-14,true,Approved,954.82
18978,49,3060,2017-07-06,false,Approved,400.13
18979,72,3070,2017-09-02,false,Approved,270.30
18980,7,870,2017-06-09,false,Approved,234.43
18981,49,268,2017-10-22,false,Approved,400.13
18982,76,2196,2017-04-27,false,Approved,1043.77
18983,21,743,2017-01-03,false,Approved,380.74
18984,80,1281,2017-04-29,true,Approved,933.84
18985,39,3412,2017-05-27,false,Approved,582.48
18986,14,2861,2017-01-30,true,Approved,1234.29
18987,13,3020,2017-01-19,true,Approved,826.51
18988,0,1401,2017-04-21,false,Approved,84.99
18989,11,968,2017-05-17,true,Approved,1580.47
